t,phi,phi',phi'',theta,theta',theta'',alpha,alpha',alpha'',psi,psi',psi'',X,Y,Z
0.33875,4.0096097063629e-16,1.26529239794882e-15,1.38068706992722e-15,1.63926694678851,0.333520508977906,1.30563865367563,1.5707963267949,-3.91472721758008e-14,-1.7233244633751e-13,4.17666160440665e-15,-4.40625558962119e-17,7.11540880372943e-14,-4.22712253609568e-16,-0.00695662879624186,0
0.34,4.02543646876165e-16,1.26687253963075e-15,1.264113345541e-15,1.6396848691174,0.335156552260528,1.30883462609762,1.5707963267949,-3.93674269755189e-14,-1.76123839774482e-13,4.1766646567257e-15,5.94441008617211e-17,8.28053254063445e-14,-4.22696169056411e-16,-0.0069990897896305,0
0.34,4.02543646876165e-16,1.26687253963075e-15,2.7356089609916e-15,1.6396848691174,0.335156552260528,1.32822484040879,1.5707963267949,-3.93674269755189e-14,-1.27384570022841e-13,4.1766646567257e-15,5.94441008617211e-17,-7.00569083205463e-14,-4.22696169056411e-16,-0.0069990897896305,0
0.34125,4.04129396642192e-16,1.27029205083199e-15,2.6523193874206e-15,1.64010485164496,0.336816833311039,1.33145273043154,1.5707963267949,-3.95266576880475e-14,-1.30477525408542e-13,4.17668168095966e-15,-2.81270345389638e-17,-6.05487440403265e-14,-4.22680942447116e-16,-0.0070417600996143,0
0.3425,4.05719246018206e-16,1.2735033380993e-15,2.34248599748506e-15,1.64052691456319,0.338485184086607,1.33792460746385,1.5707963267949,-3.96936207890403e-14,-1.40388698747631e-13,4.17660778520264e-15,-9.19277592390954e-17,-3.00953408732666e-14,-4.22655973523251e-16,-0.00708464177771904,0
0.34375,4.07312790562958e-16,1.2761482658257e-15,2.0012551985105e-15,1.64095106798429,0.340161644829699,1.34442875862919,1.5707963267949,-3.98776294349165e-14,-1.50997914069002e-13,4.17648411737804e-15,-1.03365386722129e-16,2.50046338821505e-15,-4.22626084224094e-16,-0.00712773585135523,0
0.345,4.08909523726183e-16,1.27850647609558e-15,1.99793259754467e-15,1.64137732207114,0.34184625598318,1.35096534434683,1.5707963267949,-4.00711155742128e-14,-1.52604000482784e-13,4.17635940572067e-15,-8.56766007685577e-17,7.45418985299879e-15,-4.22596435389167e-16,-0.00717104335305685,0
0.34625,4.10509328871575e-16,1.28114309731956e-15,2.01729174930678e-15,1.64180568703723,0.343539058190566,1.35753452508054,1.5707963267949,-4.02591394361235e-14,-1.53511438905233e-13,4.17625035341225e-15,-8.47299120896313e-17,1.02628935951072e-14,-4.22567810234041e-16,-0.00721456532050688,0
0.3475,4.12112240572983e-16,1.28354970546884e-15,1.68727141103997e-15,1.64223617314669,0.345240092295881,1.36413646239622,1.5707963267949,-4.04548941714758e-14,-1.6342078830115e-13,4.17616102366428e-15,-6.00193667807896e-17,4.07090517918394e-14,-4.22540652153172e-16,-0.00725830279656277,0
0.34875,4.13717824346086e-16,1.28536127584716e-15,1.32513990777188e-15,1.64266879071499,0.346949399346556,1.37077131952306,1.5707963267949,-4.06676914068764e-14,-1.74028079800076e-13,4.17613255419012e-15,1.70427173899651e-17,7.32971940736744e-14,-4.22519780695448e-16,-0.00730225682928206,0
0.35,4.153255414832e-16,1.28686255523827e-15,1.20102351288853e-15,1.64310355010918,0.348667020594689,1.37409699850603,1.5707963267949,-4.0889964370976e-14,-1.77818371279733e-13,4.17621366163687e-15,1.23223618403397e-16,8.49447208107433e-14,-4.22510354176313e-16,-0.00734642847194833,0
0.35,4.153255414832e-16,1.28686255523827e-15,2.79540517466823e-15,1.64310355010918,0.348667020594689,1.39427162529005,1.5707963267949,-4.0889964370976e-14,-1.27844727481097e-13,4.17621366163687e-15,1.23223618403397e-16,-7.28694107390414e-14,-4.22510354176313e-16,-0.00734642847194833,0
0.35125,4.1693632696308e-16,1.29035681170661e-15,2.70649934437178e-15,1.64354047228712,0.350409860126302,1.39763084992852,1.5707963267949,-4.10497702803274e-14,-1.30936695904453e-13,4.1763082138427e-15,3.21368549795972e-17,-6.33643868966127e-14,-4.22501721006853e-16,-0.00739081985387411,0
0.3525,4.18551294494191e-16,1.2936288035992e-15,2.3783635913673e-15,1.64397957825882,0.35216109771951,1.40436621062633,1.5707963267949,-4.12173061107371e-14,-1.40844780081251e-13,4.17630744535065e-15,-3.51873488381349e-17,-3.2921254661721e-14,-4.22482890883019e-16,-0.00743543310969732,0
0.35375,4.20170014976519e-16,1.29630272068502e-15,2.01731582041896e-15,1.64442087854819,0.353920775652867,1.4111354778348,1.5707963267949,-4.14018822305305e-14,-1.51450703451579e-13,4.17625249025325e-15,-5.01662816747072e-17,-3.36538735640279e-16,-4.2245868290998e-16,-0.00748026930865647,0
0.355,4.21791952217558e-16,1.29867209315025e-15,2.01091257218993e-15,1.64486438373233,0.355688936414097,1.41793881899968,1.5707963267949,-4.15959328693661e-14,-1.53056222458286e-13,4.1761920602268e-15,-3.60286956772356e-17,4.61565778743089e-15,-4.22434254846106e-16,-0.00752532952537272,0
0.35625,4.23416979262229e-16,1.3013300021155e-15,2.02834092667062e-15,1.64531010444156,0.357465622700367,1.42477640161991,1.5707963267949,-4.17845227866762e-14,-1.53963248848731e-13,4.17614285300801e-15,-3.86271372061302e-17,7.42337576531735e-15,-4.22410389411884e-16,-0.00757061483987649,0
0.3575,4.25045127879661e-16,1.30374294546692e-15,1.67917711382483e-15,1.64575805135939,0.359250877418147,1.43164839436077,1.5707963267949,-4.19808409914879e-14,-1.63869357930706e-13,4.17610893027978e-15,-1.74702562639423e-17,3.7858531083361e-14,-4.22387529666163e-16,-0.00761612633763401,0
0.35875,4.26675937672686e-16,1.30552794490006e-15,1.29635654978086e-15,1.64620823522321,0.361044743686269,1.43855496764169,1.5707963267949,-4.2194196181503e-14,-1.74473197254747e-13,4.17613141488358e-15,5.60191905022745e-17,7.04348136730509e-14,-4.22370492098173e-16,-0.00766186510957415,0
0.36,4.28308838948671e-16,1.30698383684138e-15,1.16471355305209e-15,1.64666066682467,0.362847264837251,1.44201692078621,1.5707963267949,-4.24170239846248e-14,-1.78262242497439e-13,4.17625900573825e-15,1.58616777918685e-16,8.20780699331304e-14,-4.22364431704326e-16,-0.00770783225211539,0
0.36,4.28308838948671e-16,1.30698383684138e-15,2.85823840580626e-15,1.64666066682467,0.362847264837251,1.46301539802288,1.5707963267949,-4.24170239846248e-14,-1.27962792829205e-13,4.17625900573825e-15,1.58616777918685e-16,-7.70558432104253e-14,-4.22364431704326e-16,-0.00770783225211539,0
0.36125,4.29944826640044e-16,1.31055663484864e-15,2.7635549605126e-15,1.64711536797817,0.36467603408478,1.46651259725883,1.5707963267949,-4.25769774756613e-14,-1.31053678584705e-13,4.17639452969103e-15,6.22969739056554e-17,-6.75543568254629e-14,-4.22358594461433e-16,-0.00775402998159694,0
0.3625,4.31585083227943e-16,1.31389272424266e-15,2.41650885417978e-15,1.64757236055293,0.366513546330398,1.47352475714254,1.5707963267949,-4.27446581810866e-14,-1.40958379253941e-13,4.17642818473641e-15,-1.02691141449724e-17,-3.71226598902787e-14,-4.22341887891969e-16,-0.0078004605199533,0
0.36375,4.33229154162561e-16,1.31659790698409e-15,2.03497446373903e-15,1.64803165550537,0.368359845977636,1.48057252723634,1.5707963267949,-4.29293734237962e-14,-1.51560697346594e-13,4.17640108952175e-15,-3.05096758200435e-17,-4.55027507272526e-15,-4.22319127994107e-16,-0.00784712498036486,0
0.365,4.34876472615908e-16,1.31898016040201e-15,2.02549591374064e-15,1.64849326384775,0.370214977648489,1.48765608242892,1.5707963267949,-4.31235599244531e-14,-1.53165586443917e-13,4.1763619372939e-15,-2.16448018267855e-17,4.00029645516576e-16,-4.22295469149414e-16,-0.00789402448166512,0
0.36625,4.36526901100067e-16,1.32166164676844e-15,2.04104526331331e-15,1.64895719664822,0.372078986183708,1.4947755976721,1.5707963267949,-4.33122873899059e-14,-1.5407215237558e-13,4.1763274194967e-15,-2.95096017062521e-17,3.20644748553255e-15,-4.22271693525073e-16,-0.00794116014836847,0
0.3675,4.38180468669168e-16,1.32408277356029e-15,1.6720942544673e-15,1.64942346503081,0.373951916642669,1.50193124915253,1.5707963267949,-4.3508740305392e-14,-1.63974711818471e-13,4.17630159579441e-15,-1.36286831129542e-17,3.36293565453772e-14,-4.2224824380066e-16,-0.00798853311069794,0
0.36875,4.39836688169231e-16,1.32584188240461e-15,1.26787786151526e-15,1.64989208017612,0.37583381430659,1.50912321490677,1.5707963267949,-4.37222241694521e-14,-1.74574769811341e-13,4.17632557242831e-15,5.45637896571929e-17,6.61924538601012e-14,-4.22229933111858e-16,-0.00803614450461322,0
0.37,4.41494957872384e-16,1.32725246821408e-15,1.12846864757866e-15,1.65036305332173,0.377724724679936,1.51272829867722,1.5707963267949,-4.39451772299204e-14,-1.78362448374577e-13,4.17644802859195e-15,1.51852451537299e-16,7.78309295040865e-14,-4.22221912818284e-16,-0.00808399547183886,0
0.37,4.41494957872384e-16,1.32725246821408e-15,2.89702989176157e-15,1.65036305332173,0.377724724679936,1.53459174183362,1.5707963267949,-4.39451772299204e-14,-1.2854509545778e-13,4.17644802859195e-15,1.51852451537299e-16,-7.93930235563432e-14,-4.22221912818284e-16,-0.00808399547183886,0
0.37125,4.43156313288971e-16,1.33087375557878e-15,2.79615057512286e-15,1.65083640718143,0.379642964357228,1.53823384892016,1.5707963267949,-4.41058585992426e-14,-1.31634834405459e-13,4.17657327224897e-15,5.26111720918722e-17,-6.98953971021671e-14,-4.22213582254945e-16,-0.00813208832009272,0
0.3725,4.44821986135699e-16,1.33424284465189e-15,2.42905641304003e-15,1.65131216452662,0.381570309302236,1.54553671212946,1.5707963267949,-4.4274264315934e-14,-1.41535911628677e-13,4.17659298761395e-15,-2.28860412181189e-17,-3.94761835051058e-14,-4.22194002588733e-16,-0.0081804253629701,0
0.37375,4.46491494801953e-16,1.33694639661138e-15,2.0258288272772e-15,1.65179033676793,0.383506806137552,1.55287696473694,1.5707963267949,-4.44596983783143e-14,-1.52134365214731e-13,4.17654827647545e-15,-4.60792866708947e-17,-6.9172606686777e-15,-4.22167986415405e-16,-0.00822900775980052,0
0.375,4.48164239994631e-16,1.33930741672008e-15,2.01277175525636e-15,1.65227093537463,0.385452501714079,1.56025478951841,1.5707963267949,-4.46546002289709e-14,-1.53738640442359e-13,4.17648781196136e-15,-4.01791928898132e-17,-1.96901361212029e-15,-4.22140684419411e-16,-0.0082778366758491,0
0.37625,4.4984007267353e-16,1.34197832599952e-15,2.02598328045804e-15,1.65275397187468,0.387407443111348,1.56767036932441,1.5707963267949,-4.48440449794202e-14,-1.54644778789356e-13,4.17642827865498e-15,-5.10018207011953e-17,8.35992956717791e-16,-4.22112878153267e-16,-0.00832691328234552,0
0.3775,4.51519018470127e-16,1.34437237492123e-15,1.63605285450506e-15,1.65323945785469,0.38937167763739,1.57512388831325,1.5707963267949,-4.50412121759443e-14,-1.64543538136223e-13,4.17637373402951e-15,-3.80892104980187e-17,3.1245532764185e-14,-4.2208500987171e-16,-0.00837623875651306,0
0.37875,4.53200561780425e-16,1.34606845813579e-15,1.20917796193977e-15,1.65372740496068,0.391345252832131,1.58261553259431,1.5707963267949,-4.52554038247608e-14,-1.7513954420728e-13,4.17636526620569e-15,2.71120112092691e-17,6.37942349482192e-14,-4.22061889038228e-16,-0.00842581428159788,0
0.38,4.54884066925031e-16,1.34739531982607e-15,1.06148935223126e-15,1.65421782489847,0.393328216468876,1.58637090939576,1.5707963267949,-4.54790610364625e-14,-1.78925769361359e-13,4.17645153284237e-15,1.21396376872529e-16,7.54274925306099e-14,-4.22048663030857e-16,-0.00847564104689849,0
0.38,4.54884066925031e-16,1.34739531982607e-15,2.89962547537018e-15,1.65421782489847,0.393328216468876,1.60914220362062,1.5707963267949,-4.54790610364625e-14,-1.29822585919647e-13,4.17645153284237e-15,1.21396376872529e-16,-7.89594261844383e-14,-4.22048663030857e-16,-0.00847564104689849,0
0.38125,4.5657060470303e-16,1.35101985167028e-15,2.79201713723235e-15,1.65471074132596,0.395339644223402,1.61293646246843,1.5707963267949,-4.56413392688621e-14,-1.3291112769531e-13,4.17653904627044e-15,2.26970941419832e-17,-6.94659641868213e-14,-4.22034957968338e-16,-0.00852572145605245,0
0.3825,4.58261450958469e-16,1.35437536266915e-15,2.40349217638479e-15,1.65520617796153,0.397360557625047,1.62054455667005,1.5707963267949,-4.58113388557008e-14,-1.42808359176818e-13,4.17652170074651e-15,-5.22685335945245e-17,-3.90602827443546e-14,-4.22010062114255e-16,-0.00857605791886983,0
0.38375,4.59956095034025e-16,1.35702858211124e-15,1.97711484243928e-15,1.65570414669272,0.399391005615077,1.6281918993855,1.5707963267949,-4.59983601668041e-14,-1.53402705582309e-13,4.17644057980628e-15,-7.49536127189055e-17,-6.51596003619312e-15,-4.21978784339501e-16,-0.00862665164313558,0
0.385,4.61653902953934e-16,1.35931814977525e-15,1.95975807884844e-15,1.65620465946865,0.401431037373511,1.63587868175245,1.5707963267949,-4.61948456196565e-14,-1.55006425494546e-13,4.17634433476485e-15,-6.85584336850073e-17,-1.56985340432981e-15,-4.21946271281744e-16,-0.00867750384286535,0
0.38625,4.63354712754538e-16,1.36192797730837e-15,1.96995548490988e-15,1.65670772830003,0.403480702319458,1.6436050949967,1.5707963267949,-4.63858762305405e-14,-1.55912213889709e-13,4.1762496428787e-15,-7.88782462297299e-17,1.23372008098339e-15,-4.21913303811655e-16,-0.00872861573833585,0
0.3875,4.65058545597671e-16,1.36424303848752e-15,1.55759922003537e-15,1.65721336525911,0.405540050111003,1.6513713317298,1.5707963267949,-4.65846261543808e-14,-1.65806942137384e-13,4.17616055939719e-15,-6.54741334825488e-17,3.16287645820151e-14,-4.21880323709131e-16,-0.00877998855611519,0
0.38875,4.66764855347018e-16,1.36582197535845e-15,1.10654390100999e-15,1.65772158248057,0.407609130648783,1.65917758662139,1.5707963267949,-4.68003935858839e-14,-1.76398644024039e-13,4.17611815281703e-15,1.93665225309548e-19,6.41618518929573e-14,-4.21852136417457e-16,-0.00883162352909343,0
0.39,4.68472970053006e-16,1.36700939824005e-15,9.49938305275619e-16,1.65823239216179,0.409687994077556,1.66309074301884,1.5707963267949,-4.70256227644409e-14,-1.80183342845591e-13,4.17617105744508e-15,9.49304962498446e-17,7.57894648196297e-14,-4.21833884956511e-16,-0.00888352189651356,0
0.39,4.68472970053006e-16,1.36700939824005e-15,2.87266001072555e-15,1.65823239216179,0.409687994077556,1.68681464059345,1.5707963267949,-4.70256227644409e-14,-1.31501599762105e-13,4.17617105744508e-15,9.49304962498446e-17,-7.69321552050577e-14,-4.21833884956511e-16,-0.00888352189651356,0
0.39125,4.7018400625778e-16,1.37060022325346e-15,2.75783793532822e-15,1.65874581895142,0.411796512378298,1.69076862433153,1.5707963267949,-4.71899997641435e-14,-1.34588880418861e-13,4.17622707354353e-15,-1.23469775647552e-18,-6.74432275612698e-14,-4.21815329624149e-16,-0.0089356861626735,0
0.3925,4.71899294938826e-16,1.37390399307837e-15,2.34658192890965e-15,1.65926188756162,0.413914915638385,1.69869713798912,1.5707963267949,-4.7362094965488e-14,-1.44482005361444e-13,4.17618138941464e-15,-7.36775726533302e-17,-3.70522990600245e-14,-4.21785893204044e-16,-0.00898811883835257,0
0.39375,4.73618294543404e-16,1.37646667807573e-15,1.8956786077642e-15,1.6597806103806,0.416043255223271,1.70666684394127,1.5707963267949,-4.75512047775471e-14,-1.5507196120587e-13,4.176075068701e-15,-9.38654454065388e-17,-4.52389590069366e-15,-4.21750380487658e-16,-0.00904082118220228,0
0.395,4.75340334323803e-16,1.37864318959778e-15,1.87341752239803e-15,1.66030199986116,0.418181582748238,1.71467794219594,1.5707963267949,-4.77497748685027e-14,-1.56675170998361e-13,4.17595673893585e-15,-8.49873124050643e-17,4.19902957635923e-16,-4.21713933681599e-16,-0.00909379445941347,0
0.39625,4.77065238192231e-16,1.38115022188173e-15,1.88004453779071e-15,1.66082606852077,0.42032995007876,1.72273063286472,1.5707963267949,-4.7942892705043e-14,-1.57580675123518e-13,4.17584306941908e-15,-9.2815688012449e-17,3.22194153160514e-15,-4.21677332898644e-16,-0.00914703994174798,0
0.3975,4.78793021981895e-16,1.38334330094226e-15,1.44390091094093e-15,1.66135282894148,0.4224884093304,1.73082511752834,1.5707963267949,-4.81437265563115e-14,-1.67471100593449e-13,4.17573811301859e-15,-7.69324585760515e-17,3.36011812729968e-14,-4.21641019386528e-16,-0.00920055890757047,0
0.39875,4.8052310708293e-16,1.38475997415908e-15,9.67225917321421e-16,1.66188229377083,0.424657012872581,1.73896159993905,1.5707963267949,-4.83615704565267e-14,-1.78058203049845e-13,4.17568291684071e-15,-8.81273482995515e-18,6.61172407993604e-14,-4.21609794185831e-16,-0.00925435264188036,0
0.4,4.82254783088911e-16,1.38576136573556e-15,8.01113261186311e-16,1.66241447572222,0.426835813330247,1.74304036613288,1.5707963267949,-4.85888720639361e-14,-1.81841285927575e-13,4.17572608972936e-15,8.83606434223496e-17,7.77387026018455e-14,-4.2158879554459e-16,-0.00930842243634424,0
0.4,4.82254783088911e-16,1.38576136573556e-15,2.83208458038714e-15,1.66241447572222,0.426835813330247,1.76776358962835,1.5707963267949,-4.85888720639361e-14,-1.3312944208595e-13,4.17572608972936e-15,8.83606434223496e-17,-7.51246665563943e-14,-4.2158879554459e-16,-0.00930842243634424,0
0.40125,4.83989229544086e-16,1.38930147146104e-15,2.70968520727878e-15,1.66294940048376,0.429045517817282,1.77188522045712,1.5707963267949,-4.87552838665435e-14,-1.36215367101131e-13,4.17577530695788e-15,-5.54518977314124e-18,-6.56407602742986e-14,-4.21567775226902e-16,-0.00936277090087211,0
0.4025,4.85727850533628e-16,1.39253557875376e-15,2.27462594232851e-15,1.66348709381028,0.43126552638139,1.78015004270092,1.5707963267949,-4.89294104816889e-14,-1.4610405089099e-13,4.17572563834659e-15,-7.5741257263397e-17,-3.52660854356017e-14,-4.21536147853692e-16,-0.00941740065217872,0
0.40375,4.87470072125582e-16,1.39498803631687e-15,1.79804746408185e-15,1.66402756861548,0.433495892924035,1.78845809075105,1.5707963267949,-4.9120543993771e-14,-1.56689256018862e-13,4.17561812559218e-15,-9.37104033621475e-17,-2.75521254005982e-15,-4.21498713746261e-16,-0.00947231300230462,0
0.405,4.89215185068688e-16,1.39703069741396e-15,1.77054342696659e-15,1.66457083788082,0.435736671608267,1.79680957403132,1.5707963267949,-4.93211336217361e-14,-1.58291953454846e-13,4.17550137003026e-15,-8.26292886135465e-17,2.18592455331271e-15,-4.2146061025704e-16,-0.00952750927015242,0
0.40625,4.90962998353901e-16,1.39941439488428e-15,1.77331472457708e-15,1.66511691465562,0.437987916859113,1.80520470208707,1.5707963267949,-4.95162738774081e-14,-1.59197192534563e-13,4.1753920320487e-15,-8.82455919788658e-17,4.98614354401114e-15,-4.21422616654131e-16,-0.0095829907815201,0
0.4075,4.92713522050665e-16,1.4014639842254e-15,1.31225801758171e-15,1.66566581205699,0.440249683363485,1.81364368602222,1.5707963267949,-4.97191266030725e-14,-1.69082965115005e-13,4.17529416169067e-15,-7.01639297535186e-17,3.53479718336309e-14,-4.21385173586768e-16,-0.00963875886913423,0
0.40875,4.94466143511506e-16,1.40269503992824e-15,8.08758940368913e-16,1.66621754327073,0.442522026074169,1.82212673923243,1.5707963267949,-4.99389812901956e-14,-1.7966509135793e-13,4.17524878246738e-15,1.24337605213569e-19,6.78452814965663e-14,-4.21353077271683e-16,-0.00969481487268353,0
0.41,4.96220112056334e-16,1.40348588157633e-15,6.32673318472474e-16,1.66677212155177,0.444805000211566,1.82637930991811,1.5707963267949,-5.01682893314673e-14,-1.8344643301734e-13,4.17530447517474e-15,9.94492739878973e-17,7.94599491061487e-14,-4.21331460729924e-16,-0.00975116013885267,0
0.41,4.96220112056334e-16,1.40348588157633e-15,2.79011990494631e-15,1.66677212155177,0.444805000211566,1.85215066155906,1.5707963267949,-5.01682893314673e-14,-1.34438150745693e-13,4.17530447517474e-15,9.94492739878973e-17,-7.46117341637947e-14,-4.21331460729924e-16,-0.00975116013885267,0
0.41125,4.97976683436188e-16,1.40697353145751e-15,2.65986033776408e-15,1.66732957367864,0.447120188538515,1.85644823202813,1.5707963267949,-5.03363370198994e-14,-1.37522597281192e-13,4.17536795542482e-15,6.18460628315174e-18,-6.51334485815878e-14,-4.21309983175162e-16,-0.0098077973883383,0
0.4125,4.99737348683433e-16,1.41013553242074e-15,2.20007172322163e-15,1.66788992649992,0.449446120791636,1.86506599539042,1.5707963267949,-5.05120958246703e-14,-1.47406434921451e-13,4.17533334036047e-15,-6.33843474660722e-17,-3.47768026378101e-14,-4.21277967081997e-16,-0.00986472934898077,0
0.41375,5.01501500240374e-16,1.41247371076557e-15,1.69681327326791e-15,1.66845319348076,0.451782853526991,1.87372911322963,1.5707963267949,-5.0704853107203e-14,-1.57986455751075e-13,4.17524164727796e-15,-8.07574003113718e-17,-2.28535726777807e-15,-4.21240207872121e-16,-0.00992195738885,0
0.415,5.03268388849137e-16,1.41437756560391e-15,1.6639116678935e-15,1.66901938815744,0.45413044357471,1.88243780497202,1.5707963267949,-5.0907061964048e-14,-1.59588597444012e-13,4.17514144846113e-15,-6.90977406355174e-17,2.65259251196276e-15,-4.21201837579e-16,-0.00997948288321596,0
0.41625,5.05037808057302e-16,1.4166334899353e-15,1.66273029888884e-15,1.66958852413742,0.456488948039421,1.89119229018615,1.5707963267949,-5.11038246008131e-14,-1.60493550816838e-13,4.17504939412494e-15,-7.41259190314647e-17,5.4505402584457e-15,-4.21163634528292e-16,-0.0100373072145835,0
0.4175,5.06809762030276e-16,1.41853439135113e-15,1.17578590752348e-15,1.67016061509929,0.458858424300176,1.89999279009511,1.5707963267949,-5.13082958410901e-14,-1.70374245748479e-13,4.17496953078385e-15,-5.54713899894032e-17,3.57930585722618e-14,-4.21126038695279e-16,-0.010095431772727,0
0.41875,5.08583602764098e-16,1.41957295470411e-15,6.44407661642275e-16,1.67073567479372,0.461238930014659,1.90883952834164,1.5707963267949,-5.15297602151843e-14,-1.80950941156027e-13,4.17494285572157e-15,1.5356727399188e-17,6.82695918185144e-14,-4.21093841010224e-16,-0.010153857954726,0
0.42,5.1035853772455e-16,1.42014541050524e-15,4.57964640902679e-16,1.6713137170439,0.46363052312103,1.91327448509693,1.5707963267949,-5.17606731939801e-14,-1.84730383036686e-13,4.17501791863504e-15,1.15202589556883e-16,7.98766897261542e-14,-4.2107216876748e-16,-0.0102125871650001,0
0.42,5.1035853772455e-16,1.42014541050524e-15,2.748079724906e-15,1.6713137170439,0.46363052312103,1.94014496288442,1.5707963267949,-5.17606731939801e-14,-1.354566754386e-13,4.17501791863504e-15,1.15202589556883e-16,-7.52807547209073e-14,-4.2107216876748e-16,-0.0102125871650001,0
0.42125,5.12135902815032e-16,1.42358051016137e-15,2.60966032360478e-15,1.67189476977202,0.466055704324636,1.94462715874362,1.5707963267949,-5.19299940382784e-14,-1.38539508102504e-13,4.17510056953977e-15,2.11016461557467e-17,-6.58087582600864e-14,-4.21050598664251e-16,-0.0102716222404429,0
0.4225,5.13917280402216e-16,1.42666956131425e-15,2.12416609314693e-15,1.67247886097384,0.468492091017889,1.95361528505926,1.5707963267949,-5.21070219642364e-14,-1.48418054776943e-13,4.17508406761121e-15,-4.93193060933331e-17,-3.5472108518744e-14,-4.21018371099655e-16,-0.0103309660254472,0
0.42375,5.15702027987019e-16,1.42889092539424e-15,1.59316904328416e-15,1.67306600469319,0.470939742537284,1.96265099550832,1.5707963267949,-5.23010391752207e-14,-1.58992415235937e-13,4.17500940302021e-15,-6.75786251411115e-17,-3.00219181701148e-15,-4.20980276125648e-16,-0.0103906199468779,0
0.425,5.17489354720914e-16,1.43065248392246e-15,1.55470080242918e-15,1.67365621504852,0.47339871850666,1.97173452015171,1.5707963267949,-5.25045030023262e-14,-1.60593951268312e-13,4.17492511583653e-15,-5.68247856358618e-17,1.93196854132066e-15,-4.20941439948026e-16,-0.0104505854391542,0
0.42625,5.19279038150399e-16,1.43277767740031e-15,1.54945807622121e-15,1.67424950623299,0.475869078837663,1.98086608921637,1.5707963267949,-5.27025240533915e-14,-1.61498593799965e-13,4.1748478446807e-15,-6.27487037878098e-17,4.72712323099302e-15,-4.20902639841782e-16,-0.0105108639442856,0
0.4275,5.2107107637877e-16,1.43452612911302e-15,1.03559912571893e-15,1.67484589251436,0.478350883729701,1.99004593468723,1.5707963267949,-5.29082494868261e-14,-1.71373744524992e-13,4.17478163172499e-15,-4.50069775583792e-17,3.50482275843607e-14,-4.20864315024339e-16,-0.0105714569119086,0
0.42875,5.22864784654443e-16,1.43536667521461e-15,4.75230639298114e-16,1.67544538823603,0.480844193674381,1.999274291105,1.5707963267949,-5.3130958414704e-14,-1.81944509883329e-13,4.1747674451034e-15,2.48718651730901e-17,6.75017399909942e-14,-4.20831250633082e-16,-0.0106323657993237,0
0.43,5.24659326924273e-16,1.43571420571126e-15,2.78024397320475e-16,1.67604800781746,0.483349069457463,2.00390062646578,1.5707963267949,-5.33631107615344e-14,-1.85721877464373e-13,4.17485380003326e-15,1.23747372419107e-16,7.91004057968113e-14,-4.20808567688761e-16,-0.0106935920715326,0
0.43,5.24659326924273e-16,1.43571420571126e-15,2.69819875049853e-15,1.67604800781746,0.483349069457463,2.03192354767685,1.5707963267949,-5.33631107615344e-14,-1.36396898043406e-13,4.17485380003326e-15,1.23747372419107e-16,-7.62877601263236e-14,-4.20808567688761e-16,-0.0106935920715326,0
0.43125,5.26456116285437e-16,1.43908695414938e-15,2.55122649094848e-15,1.67665378038023,0.485888973892059,2.03659947246746,1.5707963267949,-5.35336068840887e-14,-1.39477984508961e-13,4.17494634706131e-15,2.83876722612003e-17,-6.68227490910518e-14,-4.20785828244862e-16,-0.0107551386872853,0
0.4325,5.28256823784499e-16,1.44209227193863e-15,2.03884558350758e-15,1.67726273512312,0.488440568138632,2.04597622227605,1.5707963267949,-5.37118057228068e-14,-1.49350785736812e-13,4.17493815433093e-15,-4.33095003085227e-17,-3.6508177074627e-14,-4.20752258538618e-16,-0.0108170086132042,0
0.43375,5.30060770355001e-16,1.44418406810815e-15,1.47884132567143e-15,1.67787488669721,0.491003914447749,2.05540289312904,1.5707963267949,-5.39069838484307e-14,-1.59918997758842e-13,4.17487018201673e-15,-6.28827704253653e-17,-4.0620161208793e-15,-4.20712642738803e-16,-0.0108792033378485,0
0.435,5.31867121648843e-16,1.44578937525281e-15,1.43446685187659e-15,1.67849024983181,0.493579075371454,2.06487972640459,1.5707963267949,-5.41116032172039e-14,-1.61519906146233e-13,4.17479093462647e-15,-5.3464540610721e-17,8.6776746962315e-16,-4.20672100667957e-16,-0.010941724357702,0
0.43625,5.33675638373774e-16,1.44777023523784e-15,1.42488493920249e-15,1.67910883933464,0.496166113763761,2.07440696367416,1.5707963267949,-5.43107836137963e-14,-1.6242424349646e-13,4.17471703774298e-15,-6.07133517513074e-17,3.65963030612318e-15,-4.20631408431791e-16,-0.0110045731772121,0
0.4375,5.35486312149212e-16,1.44935158760082e-15,8.82871908918377e-16,1.67973067009166,0.49876509278064,2.08398484837897,1.5707963267949,-5.45176638259451e-14,-1.72293374049265e-13,4.17465252841897e-15,-4.4315464845413e-17,3.39570927486592e-14,-4.20591004397737e-16,-0.0110677513088277,0
0.43875,5.37298419762324e-16,1.44997741501014e-15,2.92184155112469e-16,1.68035575706823,0.501376075884708,2.09361362666112,1.5707963267949,-5.47415170489194e-14,-1.82857698309715e-13,4.17463834255694e-15,2.41793801203389e-17,6.63852035974744e-14,-4.20555667357043e-16,-0.0111312602730379,0
0.44,5.39111079638945e-16,1.4500820479886e-15,8.37063827661134e-17,1.68098411530946,0.503999126847292,2.09844077006748,1.5707963267949,-5.49748080717193e-14,-1.86632818239927e-13,4.17472295731282e-15,1.21647544148273e-16,7.79745312223457e-14,-4.2053051145937e-16,-0.0111951015984114,0
